"V1"	"V4"
"1559"	"MIMAT0000900_st"	"rno-miR-298-5p"
"1560"	"MIMAT0017166_st"	"rno-miR-298-3p"
"1561"	"MIMAT0000901_st"	"rno-miR-299a-5p"
"1562"	"MIMAT0017167_st"	"rno-miR-299a-3p"
"1563"	"MIMAT0004743_st"	"rno-miR-300-5p"
"1564"	"MIMAT0000902_st"	"rno-miR-300-3p"
"1565"	"MIMAT0017168_st"	"rno-miR-320-5p"
"1566"	"MIMAT0000903_st"	"rno-miR-320-3p"
"1567"	"MIMAT0000904_st"	"mmu-miR-215-5p"
"1568"	"MIMAT0017169_st"	"mmu-miR-215-3p"
"1569"	"MIMAT0000905_st"	"ath-miR167d"
"1570"	"MIMAT0000906_st"	"ath-miR169b"
"1571"	"MIMAT0000907_st"	"ath-miR169c"
"1572"	"MIMAT0000908_st"	"ath-miR169d"
"1573"	"MIMAT0000909_st"	"ath-miR169e"
"1574"	"MIMAT0000910_st"	"ath-miR169f"
"1575"	"MIMAT0000911_st"	"ath-miR169g-5p"
"1576"	"MIMAT0000912_st"	"ath-miR169g-3p"
"1577"	"MIMAT0000913_st"	"ath-miR169h"
"1578"	"MIMAT0000914_st"	"ath-miR169i"
"1579"	"MIMAT0000915_st"	"ath-miR169j"
"1580"	"MIMAT0000916_st"	"ath-miR169k"
"1581"	"MIMAT0000917_st"	"ath-miR169l"
"1582"	"MIMAT0000918_st"	"ath-miR169m"
"1583"	"MIMAT0000919_st"	"ath-miR169n"
"1584"	"MIMAT0000920_st"	"ath-miR171b"
"1585"	"MIMAT0000921_st"	"ath-miR171c"
"1586"	"MIMAT0000922_st"	"ath-miR172c"
"1587"	"MIMAT0000923_st"	"ath-miR172d"
"1588"	"MIMAT0000931_st"	"ath-miR390a"
"1589"	"MIMAT0000932_st"	"ath-miR390b"
"1590"	"MIMAT0000933_st"	"ath-miR391"
"1591"	"MIMAT0000934_st"	"ath-miR393a"
"1592"	"MIMAT0000935_st"	"ath-miR393b"
"1593"	"MIMAT0000936_st"	"ath-miR394a"
"1594"	"MIMAT0000937_st"	"ath-miR394b"
"1595"	"MIMAT0000938_st"	"ath-miR395a"
"1596"	"MIMAT0000939_st"	"ath-miR395b"
"1597"	"MIMAT0000940_st"	"ath-miR395c"
"1598"	"MIMAT0000941_st"	"ath-miR395d"
"1599"	"MIMAT0000942_st"	"ath-miR395e"
"1600"	"MIMAT0000943_st"	"ath-miR395f"
"1601"	"MIMAT0000944_st"	"ath-miR396a"
"1602"	"MIMAT0000945_st"	"ath-miR396b"
"1603"	"MIMAT0000946_st"	"ath-miR397a"
"1604"	"MIMAT0000947_st"	"ath-miR397b"
"1605"	"MIMAT0000948_st"	"ath-miR398a"
"1606"	"MIMAT0000949_st"	"ath-miR398b"
"1607"	"MIMAT0000950_st"	"ath-miR398c"
"1608"	"MIMAT0000951_st"	"ath-miR399a"
"1609"	"MIMAT0000952_st"	"ath-miR399b"
"1610"	"MIMAT0000953_st"	"ath-miR399c"
"1611"	"MIMAT0000954_st"	"ath-miR399d"
"1612"	"MIMAT0000955_st"	"ath-miR399e"
"1613"	"MIMAT0000956_st"	"ath-miR399f"
"1614"	"MIMAT0000957_st"	"osa-miR393a"
"1615"	"MIMAT0000958_st"	"osa-miR394"
"1616"	"MIMAT0000959_st"	"osa-miR395b"
"1617"	"MIMAT0000960_st"	"osa-miR395d"
"1618"	"MIMAT0000961_st"	"osa-miR395e"
"1619"	"MIMAT0000962_st"	"osa-miR395g"
"1620"	"MIMAT0000963_st"	"osa-miR395h"
"1621"	"MIMAT0000964_st"	"osa-miR395i"
"1622"	"MIMAT0000965_st"	"osa-miR395j"
"1623"	"MIMAT0000966_st"	"osa-miR395k"
"1624"	"MIMAT0000967_st"	"osa-miR395l"
"1625"	"MIMAT0000968_st"	"osa-miR395s"
"1626"	"MIMAT0000969_st"	"osa-miR395t"
"1627"	"MIMAT0000972_st"	"osa-miR395c"
"1628"	"MIMAT0000973_st"	"osa-miR395a"
"1629"	"MIMAT0000974_st"	"osa-miR395f"
"1630"	"MIMAT0000975_st"	"osa-miR395u"
"1631"	"MIMAT0000977_st"	"osa-miR396a-5p"
"1632"	"MIMAT0022863_st"	"osa-miR396a-3p"
"1633"	"MIMAT0000978_st"	"osa-miR396b-5p"
"1634"	"MIMAT0022864_st"	"osa-miR396b-3p"
"1635"	"MIMAT0000979_st"	"osa-miR396c-5p"
"1636"	"MIMAT0022865_st"	"osa-miR396c-3p"
"1637"	"MIMAT0000980_st"	"osa-miR397a"
"1638"	"MIMAT0000981_st"	"osa-miR397b"
"1639"	"MIMAT0000982_st"	"osa-miR398a"
"1640"	"MIMAT0000983_st"	"osa-miR398b"
"1641"	"MIMAT0000984_st"	"osa-miR399a"
"1642"	"MIMAT0000985_st"	"osa-miR399b"
"1643"	"MIMAT0000986_st"	"osa-miR399c"
"1644"	"MIMAT0000987_st"	"osa-miR399d"
"1645"	"MIMAT0000988_st"	"osa-miR399e"
"1646"	"MIMAT0000989_st"	"osa-miR399f"
"1647"	"MIMAT0000990_st"	"osa-miR399g"
"1648"	"MIMAT0000991_st"	"osa-miR399h"
"1649"	"MIMAT0000992_st"	"osa-miR399i"
"1650"	"MIMAT0000993_st"	"osa-miR399j"
"1651"	"MIMAT0000994_st"	"osa-miR399k"
"1652"	"MIMAT0000995_st"	"ebv-miR-BHRF1-1"
"1653"	"MIMAT0000996_st"	"ebv-miR-BHRF1-2-5p"
"1654"	"MIMAT0000997_st"	"ebv-miR-BHRF1-2-3p"
"1655"	"MIMAT0000998_st"	"ebv-miR-BHRF1-3"
"1656"	"MIMAT0000999_st"	"ebv-miR-BART1-5p"
"1657"	"MIMAT0003390_st"	"ebv-miR-BART1-3p"
"1658"	"MIMAT0001000_st"	"ebv-miR-BART2-5p"
"1659"	"MIMAT0004744_st"	"ebv-miR-BART2-3p"
"1660"	"MIMAT0001001_st"	"ath-miR400"
"1661"	"MIMAT0001002_st"	"ath-miR401"
"1662"	"MIMAT0001003_st"	"ath-miR402"
"1663"	"MIMAT0001004_st"	"ath-miR403"
"1664"	"MIMAT0001005_st"	"ath-miR404"
"1665"	"MIMAT0001006_st"	"ath-miR405a"
"1666"	"MIMAT0001007_st"	"ath-miR405b"
"1667"	"MIMAT0001008_st"	"ath-miR405d"
"1668"	"MIMAT0001009_st"	"ath-miR406"
"1669"	"MIMAT0001010_st"	"ath-miR407"
"1670"	"MIMAT0001011_st"	"ath-miR408"
"1671"	"MIMAT0001012_st"	"ath-miR156g"
"1672"	"MIMAT0001013_st"	"ath-miR156h"
"1673"	"MIMAT0001014_st"	"ath-miR158b"
"1674"	"MIMAT0001015_st"	"ath-miR159c"
"1675"	"MIMAT0001016_st"	"ath-miR319c"
"1676"	"MIMAT0001017_st"	"ath-miR164c"
"1677"	"MIMAT0001018_st"	"ath-miR167c"
"1678"	"MIMAT0001019_st"	"ath-miR172e"
"1679"	"MIMAT0001020_st"	"osa-miR156k"
"1680"	"MIMAT0001021_st"	"osa-miR156l-5p"
"1681"	"MIMAT0022866_st"	"osa-miR156l-3p"
"1682"	"MIMAT0009200_st"	"osa-miR159a.2"
"1683"	"MIMAT0001022_st"	"osa-miR159a.1"
"1684"	"MIMAT0001023_st"	"osa-miR159b"
"1685"	"MIMAT0001024_st"	"osa-miR159c"
"1686"	"MIMAT0001025_st"	"osa-miR159d"
"1687"	"MIMAT0001026_st"	"osa-miR159e"
"1688"	"MIMAT0001027_st"	"osa-miR159f"
"1689"	"MIMAT0020914_st"	"osa-miR319a-5p"
"1690"	"MIMAT0020915_st"	"osa-miR319a-3p"
"1691"	"MIMAT0001028_st"	"osa-miR319a-3p.2-3p"
"1692"	"MIMAT0001029_st"	"osa-miR319b"
"1693"	"MIMAT0001030_st"	"osa-miR160e-5p"
"1694"	"MIMAT0022867_st"	"osa-miR160e-3p"
"1695"	"MIMAT0001031_st"	"osa-miR160f-5p"
"1696"	"MIMAT0022868_st"	"osa-miR160f-3p"
"1697"	"MIMAT0001032_st"	"osa-miR162b"
"1698"	"MIMAT0001033_st"	"osa-miR164c"
"1699"	"MIMAT0001034_st"	"osa-miR164d"
"1700"	"MIMAT0001035_st"	"osa-miR164e"
"1701"	"MIMAT0022870_st"	"osa-miR166k-5p"
"1702"	"MIMAT0001037_st"	"osa-miR166k-3p"
"1703"	"MIMAT0022871_st"	"osa-miR166l-5p"
"1704"	"MIMAT0001038_st"	"osa-miR166l-3p"
"1705"	"MIMAT0001039_st"	"osa-miR167d-5p"
"1706"	"MIMAT0022872_st"	"osa-miR167d-3p"
"1707"	"MIMAT0001040_st"	"osa-miR167e-5p"
"1708"	"MIMAT0022873_st"	"osa-miR167e-3p"
"1709"	"MIMAT0001041_st"	"osa-miR167f"
"1710"	"MIMAT0001042_st"	"osa-miR167g"
"1711"	"MIMAT0001043_st"	"osa-miR167h-5p"
"1712"	"MIMAT0022874_st"	"osa-miR167h-3p"
"1713"	"MIMAT0001044_st"	"osa-miR167i-5p"
"1714"	"MIMAT0022875_st"	"osa-miR167i-3p"
"1715"	"MIMAT0001045_st"	"osa-miR168a-5p"
"1716"	"MIMAT0015122_st"	"osa-miR168a-3p"
"1717"	"MIMAT0001046_st"	"osa-miR168b"
"1718"	"MIMAT0001047_st"	"osa-miR169b"
"1719"	"MIMAT0001048_st"	"osa-miR169c"
"1720"	"MIMAT0001049_st"	"osa-miR169d"
"1721"	"MIMAT0001050_st"	"osa-miR169e"
"1722"	"MIMAT0020916_st"	"osa-miR169f.2"
"1723"	"MIMAT0001051_st"	"osa-miR169f.1"
"1724"	"MIMAT0001052_st"	"osa-miR169g"
"1725"	"MIMAT0001053_st"	"osa-miR169h"
"1726"	"MIMAT0020917_st"	"osa-miR169i-5p.2"
"1727"	"MIMAT0001054_st"	"osa-miR169i-5p.1"
"1728"	"MIMAT0022876_st"	"osa-miR169i-3p"
"1729"	"MIMAT0001055_st"	"osa-miR169j"
"1730"	"MIMAT0001056_st"	"osa-miR169k"
"1731"	"MIMAT0001057_st"	"osa-miR169l"
"1732"	"MIMAT0001058_st"	"osa-miR169m"
"1733"	"MIMAT0001059_st"	"osa-miR169n"
"1734"	"MIMAT0001060_st"	"osa-miR169o"
"1735"	"MIMAT0001061_st"	"osa-miR169p"
"1736"	"MIMAT0001062_st"	"osa-miR169q"
"1737"	"MIMAT0001063_st"	"osa-miR171b"
"1738"	"MIMAT0022877_st"	"osa-miR171c-5p"
"1739"	"MIMAT0001064_st"	"osa-miR171c-3p"
"1740"	"MIMAT0022878_st"	"osa-miR171d-5p"
"1741"	"MIMAT0001065_st"	"osa-miR171d-3p"
"1742"	"MIMAT0022879_st"	"osa-miR171e-5p"
"1743"	"MIMAT0001066_st"	"osa-miR171e-3p"
"1744"	"MIMAT0022880_st"	"osa-miR171f-5p"
"1745"	"MIMAT0001067_st"	"osa-miR171f-3p"
"1746"	"MIMAT0001068_st"	"osa-miR171g"
"1747"	"MIMAT0001069_st"	"osa-miR172a"
"1748"	"MIMAT0001070_st"	"osa-miR172b"
"1749"	"MIMAT0001071_st"	"osa-miR172c"
"1750"	"MIMAT0022881_st"	"osa-miR166g-5p"
"1751"	"MIMAT0001072_st"	"osa-miR166g-3p"
"1752"	"MIMAT0022882_st"	"osa-miR166h-5p"
"1753"	"MIMAT0001073_st"	"osa-miR166h-3p"
"1754"	"MIMAT0022883_st"	"osa-miR166i-5p"
"1755"	"MIMAT0001074_st"	"osa-miR166i-3p"
"1756"	"MIMAT0001075_st"	"hsa-miR-384"
"1757"	"MIMAT0004745_st"	"mmu-miR-384-5p"
"1758"	"MIMAT0001076_st"	"mmu-miR-384-3p"
"1759"	"MIMAT0001077_st"	"osa-miR171h"
"1760"	"MIMAT0001078_st"	"osa-miR393b-5p"
"1761"	"MIMAT0015123_st"	"osa-miR393b-3p"
"1762"	"MIMAT0022884_st"	"osa-miR408-5p"
"1763"	"MIMAT0001079_st"	"osa-miR408-3p"
"1764"	"MIMAT0001080_st"	"hsa-miR-196b-5p"
"1765"	"MIMAT0009201_st"	"hsa-miR-196b-3p"
"1766"	"MIMAT0001081_st"	"mmu-miR-196b-5p"
"1767"	"MIMAT0017170_st"	"mmu-miR-196b-3p"
"1768"	"MIMAT0001082_st"	"rno-miR-196b-5p"
"1769"	"MIMAT0017171_st"	"rno-miR-196b-3p"
"1770"	"MIMAT0022885_st"	"osa-miR172d-5p"
"1771"	"MIMAT0001084_st"	"osa-miR172d-3p"
"1772"	"MIMAT0022886_st"	"osa-miR171i-5p"
"1773"	"MIMAT0001085_st"	"osa-miR171i-3p"
"1774"	"MIMAT0001086_st"	"osa-miR167j"
"1775"	"MIMAT0001087_st"	"osa-miR166m"
"1776"	"MIMAT0022887_st"	"osa-miR166j-5p"
"1777"	"MIMAT0001088_st"	"osa-miR166j-3p"
"1778"	"MIMAT0001089_st"	"osa-miR164f"
"1779"	"MIMAT0004746_st"	"mmu-miR-409-5p"
"1780"	"MIMAT0001090_st"	"mmu-miR-409-3p"
"1781"	"MIMAT0017172_st"	"mmu-miR-410-5p"
"1782"	"MIMAT0001091_st"	"mmu-miR-410-3p"
"1783"	"MIMAT0003388_st"	"mmu-miR-376b-5p"
"1784"	"MIMAT0001092_st"	"mmu-miR-376b-3p"
"1785"	"MIMAT0004747_st"	"mmu-miR-411-5p"
"1786"	"MIMAT0001093_st"	"mmu-miR-411-3p"
"1787"	"MIMAT0017173_st"	"mmu-miR-412-5p"
"1788"	"MIMAT0001094_st"	"mmu-miR-412-3p"
"1789"	"MIMAT0017174_st"	"mmu-miR-370-5p"
"1790"	"MIMAT0001095_st"	"mmu-miR-370-3p"
"1791"	"MIMAT0026487_st"	"gga-miR-29a-5p"
"1792"	"MIMAT0001096_st"	"gga-miR-29a-3p"
"1793"	"MIMAT0026488_st"	"gga-miR-29b-1-5p"
"1794"	"MIMAT0001097_st"	"gga-miR-29b-3p"
"1795"	"MIMAT0001098_st"	"gga-let-7i"
"1796"	"MIMAT0001099_st"	"gga-miR-135a-5p"
"1797"	"MIMAT0026489_st"	"gga-miR-135a-2-3p"
"1798"	"MIMAT0001100_st"	"gga-miR-33-5p"
"1799"	"MIMAT0026490_st"	"gga-miR-33-3p"
"1800"	"MIMAT0001101_st"	"gga-let-7a-5p"
"1801"	"MIMAT0026491_st"	"gga-let-7a-3p"
"1802"	"MIMAT0001102_st"	"gga-let-7b"
"1803"	"MIMAT0001103_st"	"gga-miR-99a-5p"
"1804"	"MIMAT0006781_st"	"gga-miR-99a-3p"
"1805"	"MIMAT0001104_st"	"gga-let-7c-5p"
"1806"	"MIMAT0026492_st"	"gga-let-7c-3p"
"1807"	"MIMAT0001105_st"	"gga-miR-125b-5p"
"1808"	"MIMAT0026493_st"	"gga-miR-125b-3p"
"1809"	"MIMAT0001106_st"	"gga-miR-155"
"1810"	"MIMAT0001107_st"	"gga-miR-222a"
"1811"	"MIMAT0026494_st"	"gga-miR-221-5p"
"1812"	"MIMAT0001108_st"	"gga-miR-221-3p"
"1813"	"MIMAT0026495_st"	"gga-miR-92-5p"
"1814"	"MIMAT0001109_st"	"gga-miR-92-3p"
"1815"	"MIMAT0026496_st"	"gga-miR-19b-5p"
"1816"	"MIMAT0001110_st"	"gga-miR-19b-3p"
"1817"	"MIMAT0001111_st"	"gga-miR-20a-5p"
"1818"	"MIMAT0026497_st"	"gga-miR-20a-3p"
"1819"	"MIMAT0026498_st"	"gga-miR-19a-5p"
"1820"	"MIMAT0001112_st"	"gga-miR-19a-3p"
"1821"	"MIMAT0001113_st"	"gga-miR-18a-5p"
"1822"	"MIMAT0026499_st"	"gga-miR-18a-3p"
"1823"	"MIMAT0001114_st"	"gga-miR-17-5p"
"1824"	"MIMAT0001115_st"	"gga-miR-17-3p"
"1825"	"MIMAT0001116_st"	"gga-miR-16-5p"
"1826"	"MIMAT0026500_st"	"gga-miR-16-1-3p"
"1827"	"MIMAT0001117_st"	"gga-miR-15a"
"1828"	"MIMAT0001118_st"	"gga-miR-26a-5p"
"1829"	"MIMAT0026501_st"	"gga-miR-26a-3p"
"1830"	"MIMAT0026502_st"	"gga-miR-153-5p"
"1831"	"MIMAT0001119_st"	"gga-miR-153-3p"
"1832"	"MIMAT0026503_st"	"gga-miR-148a-5p"
"1833"	"MIMAT0001120_st"	"gga-miR-148a-3p"
"1834"	"MIMAT0001121_st"	"gga-miR-196-5p"
"1835"	"MIMAT0026504_st"	"gga-miR-196-2-3p"
"1836"	"MIMAT0001122_st"	"gga-miR-138-5p"
"1837"	"MIMAT0026505_st"	"gga-miR-138-1-3p"
"1838"	"MIMAT0026506_st"	"gga-miR-128-2-5p"
"1839"	"MIMAT0001123_st"	"gga-miR-128-3p"
"1840"	"MIMAT0026507_st"	"gga-miR-187-5p"
"1841"	"MIMAT0001124_st"	"gga-miR-187-3p"
"1842"	"MIMAT0001125_st"	"gga-miR-32-5p"
"1843"	"MIMAT0026508_st"	"gga-miR-32-3p"
"1844"	"MIMAT0026509_st"	"gga-miR-133a-5p"
"1845"	"MIMAT0001126_st"	"gga-miR-133a-3p"
"1846"	"MIMAT0026510_st"	"gga-miR-1a-2-5p"
"1847"	"MIMAT0001127_st"	"gga-miR-1a-3p"
"1848"	"MIMAT0026511_st"	"gga-miR-124a-5p"
"1849"	"MIMAT0001128_st"	"gga-miR-124a-3p"
"1850"	"MIMAT0001129_st"	"gga-miR-30d"
"1851"	"MIMAT0001130_st"	"gga-miR-30b-5p"
"1852"	"MIMAT0026512_st"	"gga-miR-30b-3p"
"1853"	"MIMAT0001131_st"	"gga-miR-216a"
"1854"	"MIMAT0001132_st"	"gga-miR-217-5p"
"1855"	"MIMAT0026513_st"	"gga-miR-217-3p"
"1856"	"MIMAT0001133_st"	"gga-miR-194"
"1857"	"MIMAT0001134_st"	"gga-miR-215-5p"
"1858"	"MIMAT0026514_st"	"gga-miR-215-3p"
"1859"	"MIMAT0001135_st"	"gga-miR-30a-5p"
"1860"	"MIMAT0001136_st"	"gga-miR-30a-3p"
"1861"	"MIMAT0001137_st"	"gga-miR-30c-5p"
"1862"	"MIMAT0026515_st"	"gga-miR-30c-2-3p"
"1863"	"MIMAT0001138_st"	"gga-miR-133b"
"1864"	"MIMAT0001139_st"	"gga-miR-206"
"1865"	"MIMAT0001140_st"	"gga-miR-223"
"1866"	"MIMAT0001141_st"	"gga-miR-18b-5p"
"1867"	"MIMAT0026516_st"	"gga-miR-18b-3p"
"1868"	"MIMAT0001142_st"	"gga-miR-106-5p"
"1869"	"MIMAT0026517_st"	"gga-miR-106-3p"
"1870"	"MIMAT0001143_st"	"gga-miR-302a"
"1871"	"MIMAT0001144_st"	"gga-miR-218-5p"
"1872"	"MIMAT0026518_st"	"gga-miR-218-3p"
"1873"	"MIMAT0026519_st"	"gga-miR-103-2-5p"
"1874"	"MIMAT0001145_st"	"gga-miR-103-3p"
"1875"	"MIMAT0001146_st"	"gga-miR-203"
"1876"	"MIMAT0026520_st"	"gga-miR-107-5p"
"1877"	"MIMAT0001147_st"	"gga-miR-107-3p"
"1878"	"MIMAT0001148_st"	"gga-miR-10b-5p"
"1879"	"MIMAT0026521_st"	"gga-miR-10b-3p"
"1880"	"MIMAT0031096_st"	"gga-miR-128-1-5p"
"1881"	"MIMAT0001168_st"	"gga-miR-181a-5p"
"1882"	"MIMAT0001150_st"	"gga-miR-181a-3p"
"1883"	"MIMAT0001151_st"	"gga-miR-181b-5p"
"1884"	"MIMAT0026522_st"	"gga-miR-181b-1-3p"
"1885"	"MIMAT0001152_st"	"gga-miR-199-5p"
"1886"	"MIMAT0003721_st"	"gga-miR-199-3p"
"1887"	"MIMAT0026523_st"	"gga-miR-137-5p"
"1888"	"MIMAT0001153_st"	"gga-miR-137-3p"
"1889"	"MIMAT0031058_st"	"gga-miR-16-2-3p"
"1890"	"MIMAT0001154_st"	"gga-miR-15b-5p"
"1891"	"MIMAT0026524_st"	"gga-miR-15b-3p"
"1892"	"MIMAT0001155_st"	"gga-miR-190-5p"
"1893"	"MIMAT0026525_st"	"gga-miR-190-3p"
"1894"	"MIMAT0001156_st"	"gga-miR-204"
"1895"	"MIMAT0001157_st"	"gga-miR-7"
"1896"	"MIMAT0026526_st"	"gga-miR-184-5p"
"1897"	"MIMAT0001158_st"	"gga-miR-184-3p"
"1898"	"MIMAT0031069_st"	"gga-miR-138-2-3p"
"1899"	"MIMAT0001159_st"	"gga-miR-140-5p"
"1900"	"MIMAT0003722_st"	"gga-miR-140-3p"
"1901"	"MIMAT0001160_st"	"gga-let-7g-5p"
"1902"	"MIMAT0026527_st"	"gga-let-7g-3p"
"1903"	"MIMAT0031036_st"	"gga-miR-135a-1-3p"
"1904"	"MIMAT0001161_st"	"gga-let-7d"
"1905"	"MIMAT0001162_st"	"gga-let-7f-5p"
"1906"	"MIMAT0026528_st"	"gga-let-7f-3p"
"1907"	"MIMAT0001163_st"	"gga-miR-146a-5p"
"1908"	"MIMAT0026529_st"	"gga-miR-146a-3p"
"1909"	"MIMAT0031070_st"	"gga-miR-103-1-5p"
"1910"	"MIMAT0001164_st"	"gga-miR-205b"
"1911"	"MIMAT0026530_st"	"gga-miR-130b-5p"
"1912"	"MIMAT0001165_st"	"gga-miR-130b-3p"
"1913"	"MIMAT0026531_st"	"gga-miR-301a-5p"
"1914"	"MIMAT0001166_st"	"gga-miR-301a-3p"
"1915"	"MIMAT0026532_st"	"gga-miR-130a-5p"
"1916"	"MIMAT0001167_st"	"gga-miR-130a-3p"
"1917"	"MIMAT0031059_st"	"gga-miR-181b-2-3p"
"1918"	"MIMAT0003723_st"	"gga-miR-126-5p"
"1919"	"MIMAT0001169_st"	"gga-miR-126-3p"
"1920"	"MIMAT0001170_st"	"gga-miR-219a"
"1921"	"MIMAT0031071_st"	"gga-miR-1a-1-5p"
"1922"	"MIMAT0026533_st"	"gga-miR-200a-5p"
"1923"	"MIMAT0001171_st"	"gga-miR-200a-3p"
"1924"	"MIMAT0026534_st"	"gga-miR-200b-5p"
"1925"	"MIMAT0001172_st"	"gga-miR-200b-3p"
"1926"	"MIMAT0001173_st"	"gga-miR-34a-5p"
"1927"	"MIMAT0026535_st"	"gga-miR-34a-3p"
"1928"	"MIMAT0001174_st"	"gga-miR-124b"
"1929"	"MIMAT0026536_st"	"gga-miR-1b-5p"
"1930"	"MIMAT0001175_st"	"gga-miR-1b-3p"
"1931"	"MIMAT0026537_st"	"gga-miR-133c-5p"
"1932"	"MIMAT0001176_st"	"gga-miR-133c-3p"
"1933"	"MIMAT0001177_st"	"gga-miR-30e-5p"
"1934"	"MIMAT0026538_st"	"gga-miR-30e-3p"
"1935"	"MIMAT0031105_st"	"gga-miR-30c-1-3p"
"1936"	"MIMAT0001178_st"	"gga-miR-100-5p"
"1937"	"MIMAT0026539_st"	"gga-miR-100-3p"
"1938"	"MIMAT0031037_st"	"gga-let-7a-2-3p"
"1939"	"MIMAT0001179_st"	"gga-miR-34b-5p"
"1940"	"MIMAT0026540_st"	"gga-miR-34b-3p"
"1941"	"MIMAT0001180_st"	"gga-miR-34c-5p"
"1942"	"MIMAT0026541_st"	"gga-miR-34c-3p"
"1943"	"MIMAT0001181_st"	"gga-let-7j-5p"
"1944"	"MIMAT0026542_st"	"gga-let-7j-3p"
"1945"	"MIMAT0001182_st"	"gga-let-7k-5p"
"1946"	"MIMAT0026543_st"	"gga-let-7k-3p"
"1947"	"MIMAT0031038_st"	"gga-miR-135a-3-3p"
"1948"	"MIMAT0026544_st"	"gga-miR-29c-5p"
"1949"	"MIMAT0001183_st"	"gga-miR-29c-3p"
"1950"	"MIMAT0031072_st"	"gga-miR-29b-2-5p"
"1951"	"MIMAT0001184_st"	"gga-miR-205a"
"1952"	"MIMAT0031017_st"	"gga-miR-196-1-3p"
"1953"	"MIMAT0026545_st"	"gga-miR-101-1-5p"
"1954"	"MIMAT0001185_st"	"gga-miR-101-3p"
"1955"	"MIMAT0026546_st"	"gga-miR-23b-5p"
"1956"	"MIMAT0001186_st"	"gga-miR-23b-3p"
"1957"	"MIMAT0026547_st"	"gga-miR-27b-5p"
"1958"	"MIMAT0001187_st"	"gga-miR-27b-3p"
"1959"	"MIMAT0026548_st"	"gga-miR-24-5p"
"1960"	"MIMAT0001188_st"	"gga-miR-24-3p"
"1961"	"MIMAT0001189_st"	"gga-miR-31-5p"
"1962"	"MIMAT0026549_st"	"gga-miR-31-3p"
"1963"	"MIMAT0001190_st"	"gga-miR-122-5p"
"1964"	"MIMAT0026550_st"	"gga-miR-122-3p"
"1965"	"MIMAT0001191_st"	"gga-miR-183"
"1966"	"MIMAT0001192_st"	"gga-miR-7b"
"1967"	"MIMAT0001193_st"	"gga-miR-142-5p"
"1968"	"MIMAT0001194_st"	"gga-miR-142-3p"
"1969"	"MIMAT0001195_st"	"gga-miR-9-5p"
"1970"	"MIMAT0001197_st"	"dps-bantam"
"1971"	"MIMAT0001198_st"	"dps-let-7"
"1972"	"MIMAT0001199_st"	"dps-miR-1"
"1973"	"MIMAT0001200_st"	"dps-miR-2a"
"1974"	"MIMAT0001201_st"	"dps-miR-2b"
"1975"	"MIMAT0001202_st"	"dps-miR-2c"
"1976"	"MIMAT0001203_st"	"dps-miR-3"
"1977"	"MIMAT0001204_st"	"dps-miR-4"
"1978"	"MIMAT0001205_st"	"dps-miR-iab-4-5p"
"1979"	"MIMAT0001206_st"	"dps-miR-iab-4-3p"
"1980"	"MIMAT0001207_st"	"dps-miR-5"
"1981"	"MIMAT0001208_st"	"dps-miR-6"
"1982"	"MIMAT0001209_st"	"dps-miR-7"
"1983"	"MIMAT0001210_st"	"dps-miR-8"
"1984"	"MIMAT0001211_st"	"dps-miR-9a"
"1985"	"MIMAT0001212_st"	"dps-miR-9b"
"1986"	"MIMAT0001213_st"	"dps-miR-9c"
"1987"	"MIMAT0001214_st"	"dps-miR-10"
"1988"	"MIMAT0001215_st"	"dps-miR-11"
"1989"	"MIMAT0001216_st"	"dps-miR-12"
"1990"	"MIMAT0001217_st"	"dps-miR-13a"
"1991"	"MIMAT0001218_st"	"dps-miR-13b"
"1992"	"MIMAT0001219_st"	"dps-miR-14"
"1993"	"MIMAT0001220_st"	"dps-miR-31a"
"1994"	"MIMAT0001221_st"	"dps-miR-31b"
"1995"	"MIMAT0001222_st"	"dps-miR-33"
"1996"	"MIMAT0001223_st"	"dps-miR-34"
"1997"	"MIMAT0001224_st"	"dps-miR-79"
"1998"	"MIMAT0001225_st"	"dps-miR-87"
"1999"	"MIMAT0001226_st"	"dps-miR-92a"
"2000"	"MIMAT0001227_st"	"dps-miR-92b"
"2001"	"MIMAT0001228_st"	"dps-miR-100"
"2002"	"MIMAT0001229_st"	"dps-miR-124"
"2003"	"MIMAT0001230_st"	"dps-miR-125"
"2004"	"MIMAT0001231_st"	"dps-miR-133"
"2005"	"MIMAT0001232_st"	"dps-miR-184"
"2006"	"MIMAT0001233_st"	"dps-miR-210a"
"2007"	"MIMAT0001234_st"	"dps-miR-219"
"2008"	"MIMAT0001235_st"	"dps-miR-263a"
"2009"	"MIMAT0001236_st"	"dps-miR-263b"
"2010"	"MIMAT0001237_st"	"dps-miR-274"
"2011"	"MIMAT0001238_st"	"dps-miR-275"
"2012"	"MIMAT0001239_st"	"dps-miR-276a"
"2013"	"MIMAT0001240_st"	"dps-miR-276b"
"2014"	"MIMAT0001241_st"	"dps-miR-277"
"2015"	"MIMAT0001242_st"	"dps-miR-278"
"2016"	"MIMAT0001243_st"	"dps-miR-279"
"2017"	"MIMAT0001244_st"	"dps-miR-280"
"2018"	"MIMAT0001245_st"	"dps-miR-281"
"2019"	"MIMAT0001246_st"	"dps-miR-282"
"2020"	"MIMAT0001247_st"	"dps-miR-283"
"2021"	"MIMAT0001248_st"	"dps-miR-284"
"2022"	"MIMAT0001249_st"	"dps-miR-285"
